iyear,region,region_txt,city,crit1,crit2,crit3,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,nkill,nwound
2013,6,South Asia,Gereshk,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,8.0
2013,6,South Asia,Muhmand Dara district,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,2.0
2013,6,South Asia,Khannesin district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5.0,0.0
2013,6,South Asia,Musa Qala district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,0.0
2013,6,South Asia,Dagah,1,1,1,1,Assassination,2,Government (General),6,Explosives,1.0,2.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,1,Business,5,Firearms,1.0,1.0
2013,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2013,6,South Asia,Chehla Tao Area,1,1,1,1,Assassination,3,Police,6,Explosives,4.0,3.0
2013,6,South Asia,Nad Ali district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,6.0,0.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,2,Government (General),9,Melee,1.0,0.0
2013,6,South Asia,Ahmadabad district,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,1.0
2013,6,South Asia,Gereshk,1,1,1,7,Facility/Infrastructure Attack,8,Educational Institution,8,Incendiary,0.0,0.0
2013,6,South Asia,Unknown,1,1,1,7,Facility/Infrastructure Attack,4,Military,8,Incendiary,0.0,0.0
2013,6,South Asia,Joi Lahore,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,2.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2013,6,South Asia,Nari district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,1.0
2013,6,South Asia,Garmab,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,1.0
2013,6,South Asia,Siagerd district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,9.0
2013,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,3.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,2.0,0.0
2013,6,South Asia,Puli Alam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
2013,6,South Asia,Jalalabad,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,3.0
2013,6,South Asia,Baraki Barak,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
2013,6,South Asia,Andar district,1,1,1,2,Armed Assault,3,Police,5,Firearms,16.0,0.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,1.0,7.0
2013,6,South Asia,Musa Qala district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2013,6,South Asia,Deraki,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,10.0,1.0
2013,6,South Asia,Deraki,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,4.0
2013,6,South Asia,Mangajek district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2013,6,South Asia,Gyan district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,2.0
2013,6,South Asia,Khaki Safed district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,7.0
2013,6,South Asia,Herat,1,1,1,1,Assassination,14,Private Citizens & Property,6,Explosives,0.0,4.0
2013,6,South Asia,Herat,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
2013,6,South Asia,Qala Kah district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,1.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,10.0,13.0
2013,6,South Asia,Maywand district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2013,6,South Asia,Jurm district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,5.0
2013,6,South Asia,Jalalabad,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2013,6,South Asia,Sangin district,1,1,1,2,Armed Assault,3,Police,5,Firearms,7.0,1.0
2013,6,South Asia,Sperwan,1,1,1,1,Assassination,3,Police,6,Explosives,1.0,2.0
2013,6,South Asia,Fateh Muhammad Manda,1,1,1,2,Armed Assault,10,Journalists & Media,5,Firearms,0.0,0.0
2013,6,South Asia,Toghi,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,4,Military,5,Firearms,2.0,3.0
2013,6,South Asia,Ghazni,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2013,6,South Asia,Ghazni,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2013,6,South Asia,Khost,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,0.0
2013,6,South Asia,Shindand district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,3.0
2013,6,South Asia,Gereshk,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,2.0
2013,6,South Asia,Dih Yak district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,3.0
2013,6,South Asia,Bala Buluk district,1,1,1,2,Armed Assault,3,Police,5,Firearms,10.0,11.0
2013,6,South Asia,Shorabak district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,1.0
2013,6,South Asia,Ishkamish district,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,0.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,0.0
2013,6,South Asia,Shin Ghazak,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,5.0,6.0
2013,6,South Asia,Kundi Raji,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,3.0,2.0
2013,6,South Asia,Zantu,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,2.0
2013,6,South Asia,Sangin district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2013,6,South Asia,Batash,1,1,1,6,Hostage Taking (Kidnapping),12,NGO,5,Firearms,0.0,0.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,1.0
2013,6,South Asia,Nad Ali district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,1.0
2013,6,South Asia,Khwaja Sabz Posh district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,5.0
2013,6,South Asia,Jalalabad,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,13.0,8.0
2013,6,South Asia,Darzab district,1,1,1,1,Assassination,3,Police,5,Firearms,1.0,0.0
2013,6,South Asia,Warduj district,1,1,1,2,Armed Assault,3,Police,5,Firearms,12.0,12.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,2.0
2013,6,South Asia,Jalalabad,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2013,6,South Asia,Alishing district,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2013,6,South Asia,Alishing district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,2.0
2013,6,South Asia,Alishing district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,1.0
2013,6,South Asia,Afghan Tapa,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,5.0
2013,6,South Asia,Bakhtabad,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2013,6,South Asia,Ghazni,1,1,1,2,Armed Assault,3,Police,5,Firearms,11.0,0.0
2013,6,South Asia,Khawaja Kainti,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2013,6,South Asia,Babukhel,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2013,6,South Asia,Farah,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,53.0,95.0
2013,6,South Asia,Alingar district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
2013,6,South Asia,Qalat,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,7.0,9.0
2013,6,South Asia,Salar,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,9.0,22.0
2013,6,South Asia,Marjah district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5.0,5.0
2013,6,South Asia,Sayyad district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2013,6,South Asia,Pashtun Kot district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2013,6,South Asia,Jalalabad,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,0.0,0.0
2013,6,South Asia,Pusht-e-Koh district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2013,6,South Asia,Naw Bahar district,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,6.0,0.0
2013,6,South Asia,Dih Yak,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,3.0,1.0
2013,6,South Asia,Qalat,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,7.0,4.0
2013,6,South Asia,Haft Asiab,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,4.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,1,Business,5,Firearms,4.0,0.0
2013,6,South Asia,Aliabad,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,7.0,4.0
2013,6,South Asia,Mihtarlam district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,1.0
2013,6,South Asia,Nahri Saraj district,1,1,1,2,Armed Assault,1,Business,5,Firearms,4.0,0.0
2013,6,South Asia,Mando Zayi district,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2013,6,South Asia,Andar district,1,1,1,2,Armed Assault,3,Police,5,Firearms,13.0,0.0
2013,6,South Asia,Sangin district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,7.0
2013,6,South Asia,Gulran district,1,1,1,1,Assassination,3,Police,5,Firearms,3.0,4.0
2013,6,South Asia,Dih Yak district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,1.0
2013,6,South Asia,Jani Khel,1,1,1,1,Assassination,3,Police,6,Explosives,4.0,7.0
2013,6,South Asia,Maruf district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,1.0
2013,6,South Asia,Maymana district,1,1,1,1,Assassination,2,Government (General),5,Firearms,4.0,0.0
2013,6,South Asia,Unknown,1,1,1,7,Facility/Infrastructure Attack,21,Utilities,8,Incendiary,0.0,0.0
2013,6,South Asia,Khash Rod district,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
2013,6,South Asia,Khash Rod district,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
2013,6,South Asia,Khash Rod district,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
2013,6,South Asia,Dashti Archi district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2013,6,South Asia,Gardez,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,1.0
2013,6,South Asia,Haska Mena district,1,1,1,1,Assassination,15,Religious Figures/Institutions,5,Firearms,1.0,0.0
2013,6,South Asia,Wesh,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,2.0
2013,6,South Asia,Unknown,1,1,1,1,Assassination,3,Police,6,Explosives,3.0,2.0
2013,6,South Asia,Morghab district,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,1.0
2013,6,South Asia,Archi district,1,1,1,1,Assassination,3,Police,6,Explosives,2.0,2.0
2013,6,South Asia,Gereshk,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,4.0
2013,6,South Asia,Ab Band district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2013,6,South Asia,Musa Qala district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,2.0
2013,6,South Asia,Imam Sahib district,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,6.0
2013,6,South Asia,Kandahar,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2013,6,South Asia,Korghan,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,5.0
2013,6,South Asia,Farah,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,8,Incendiary,0.0,0.0
2013,6,South Asia,Farah,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,8,Incendiary,0.0,0.0
2013,6,South Asia,Farah,1,1,1,7,Facility/Infrastructure Attack,16,Telecommunication,8,Incendiary,0.0,0.0
2013,6,South Asia,Khanabad district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,3.0
2013,6,South Asia,Qaysar district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,11.0
2013,6,South Asia,Nahri Saraj district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,5.0
2013,6,South Asia,Maywand district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,11.0,0.0
2013,6,South Asia,Tagab district,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,3.0,4.0
2013,6,South Asia,Sirkanay district,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,1.0,1.0
2013,6,South Asia,Unknown,1,1,1,1,Assassination,2,Government (General),6,Explosives,1.0,0.0
2013,6,South Asia,Sarhoza district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2013,6,South Asia,Shindand,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2013,6,South Asia,Marjah district,1,1,1,1,Assassination,2,Government (General),6,Explosives,1.0,0.0
2013,6,South Asia,Arghistan district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10.0,12.0
2013,6,South Asia,Shahidi Hassas district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2013,6,South Asia,Marawara district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,4.0
2013,6,South Asia,Safa,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,9.0
2013,6,South Asia,Marjah district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,1.0
2013,6,South Asia,Nijrab district,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,3.0
2013,6,South Asia,Farah,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2013,6,South Asia,Dand Patan,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,2.0
2013,6,South Asia,Yahya Khil district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,3.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,1.0
2013,6,South Asia,Khas Uruzgan,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,1.0
2013,6,South Asia,Muhmand Dara district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2013,6,South Asia,Puli Khumri,1,1,1,1,Assassination,2,Government (General),6,Explosives,15.0,9.0
2013,6,South Asia,Perzo,1,1,1,2,Armed Assault,3,Police,5,Firearms,7.0,1.0
2013,6,South Asia,Sangin district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,1.0
2013,6,South Asia,Sangin district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,1.0
2013,6,South Asia,Sangin district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,1.0
2013,6,South Asia,Sangin district,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,0.0
2013,6,South Asia,Chishti Sharif,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,7.0,0.0
2013,6,South Asia,Dohama Hisa,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,3.0
2013,6,South Asia,Bala Buluk district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,1.0
2013,6,South Asia,Kandahar,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,5.0
2013,6,South Asia,Musa Qala district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2013,6,South Asia,Warduj district,1,1,1,2,Armed Assault,3,Police,5,Firearms,8.0,8.0
2013,6,South Asia,Warduj district,1,1,1,2,Armed Assault,3,Police,5,Firearms,7.0,7.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,7,Government (Diplomatic),6,Explosives,10.0,14.0
2013,6,South Asia,Dahana-i-Ghuri district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,6.0
2013,6,South Asia,Andar district,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,12.0,13.0
2013,6,South Asia,Ghazni,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,0.0,1.0
2013,6,South Asia,Shpola Pul,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,3.0
2013,6,South Asia,Wama district,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,3.0
2013,6,South Asia,Arghistan district,1,1,1,2,Armed Assault,3,Police,5,Firearms,7.0,1.0
2013,6,South Asia,Shahr-e Safa,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,7.0
2013,6,South Asia,Bazarak,1,1,1,1,Assassination,2,Government (General),6,Explosives,7.0,2.0
2013,6,South Asia,Herat,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,0.0,3.0
2013,6,South Asia,Shindand,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,4.0
2013,6,South Asia,Chahar Dara district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,3.0
2013,6,South Asia,Rustam,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2013,6,South Asia,Gulo,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2013,6,South Asia,Andar,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,2.0
2013,6,South Asia,Habib,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,1.0
2013,6,South Asia,Bala Buluk district,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,3.0
2013,6,South Asia,Du Layna,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,11.0
2013,6,South Asia,Delaram,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,4.0
2013,6,South Asia,Daomanda,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,3.0
2013,6,South Asia,Kamdesh district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2013,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,8.0
2013,6,South Asia,Kamdesh district,1,1,1,2,Armed Assault,3,Police,5,Firearms,9.0,2.0
2013,6,South Asia,Kamdesh district,1,1,1,2,Armed Assault,3,Police,5,Firearms,8.0,2.0
2013,6,South Asia,Chamkani,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,14.0,15.0
2013,6,South Asia,Hakim Abad,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,7.0,0.0
2013,6,South Asia,Lash Wa Juwayn district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,1.0
2013,6,South Asia,Sangin district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,0.0
2013,6,South Asia,Sangin district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,0.0
2013,6,South Asia,Shahrak,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2013,6,South Asia,Sari Pul,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,1.0,13.0
2013,6,South Asia,Warduj district,1,1,1,1,Assassination,22,Violent Political Party,5,Firearms,1.0,0.0
2013,6,South Asia,Behsud district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,0.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,7.0,2.0
2013,6,South Asia,Qalat,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,6.0,18.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,2.0,0.0
2013,6,South Asia,Nahri Saraj district,1,1,1,2,Armed Assault,3,Police,5,Firearms,8.0,12.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,15.0,40.0
2013,6,South Asia,Ghazni,1,1,1,7,Facility/Infrastructure Attack,4,Military,5,Firearms,8.0,0.0
2013,6,South Asia,Sangin district,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,6.0
2013,6,South Asia,Karez Elyas,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
2013,6,South Asia,Jani Khel,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,7.0
2013,6,South Asia,Asadabad,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,0.0,3.0
2013,6,South Asia,Naw Zad district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,0.0
2013,6,South Asia,Chora district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,6.0
2013,6,South Asia,Lashkar Gah,1,1,1,1,Assassination,3,Police,6,Explosives,1.0,3.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,6,Explosives,3.0,2.0
2013,6,South Asia,Chahar Dara district,1,1,1,1,Assassination,22,Violent Political Party,5,Firearms,1.0,0.0
2013,6,South Asia,Gereshk,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,0.0
2013,6,South Asia,Surkhrod,1,1,1,2,Armed Assault,3,Police,5,Firearms,6.0,4.0
2013,6,South Asia,Kala Zal district,1,1,1,2,Armed Assault,3,Police,6,Explosives,1.0,1.0
2013,6,South Asia,Qalae Zal,1,1,1,2,Armed Assault,3,Police,6,Explosives,19.0,11.0
2013,6,South Asia,Unknown,1,1,1,6,Hostage Taking (Kidnapping),3,Police,9,Melee,4.0,0.0
2013,6,South Asia,Chappadarra,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,1.0
2013,6,South Asia,Almar district,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,0.0
2013,6,South Asia,Chora district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,7.0,0.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,14.0,2.0
2013,6,South Asia,Arghandab,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,9.0,3.0
2013,6,South Asia,Deh Rahwod,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,0.0
2013,6,South Asia,Puli Alam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,5.0
2013,6,South Asia,Mihtarlam,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,3.0
2013,6,South Asia,Enjil,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,1.0
2013,6,South Asia,Unknown,1,1,1,2,Armed Assault,3,Police,6,Explosives,4.0,0.0
2013,6,South Asia,Nazyan district,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,3.0
2013,6,South Asia,Mihtarlam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,1.0
2013,6,South Asia,Bala Buluk district,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,3.0,5.0
2013,6,South Asia,Tawah Shakh,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,0.0
2013,6,South Asia,Pusht-e-Koh district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,0.0
2013,6,South Asia,Kabul,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,13.0,10.0
2013,6,South Asia,Pul-e Ahmad Khan,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
2013,6,South Asia,Ghazni,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,0.0,6.0
2013,6,South Asia,Sangin district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2013,6,South Asia,Lashkar Gah,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,0.0
2013,6,South Asia,Lashkar Gah,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,1.0
2013,6,South Asia,Tarin Kot,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,13.0,5.0
2013,6,South Asia,Almar district,1,1,1,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,2.0,0.0
2013,6,South Asia,Obe district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,19.0,7.0
2013,6,South Asia,Khakrez district,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,10.0,0.0
2013,6,South Asia,Khannesin,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,2.0,2.0
2013,6,South Asia,Tarin Kot,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2013,6,South Asia,Nad Ali district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,0.0
2013,6,South Asia,Nad Ali district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,1.0
2013,6,South Asia,Khanabad district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,2.0
